date,daily_cases,Country
"September 19, 2020","['2,055', '2,055']",ZA
"September 18, 2020","['2,128']",ZA
"September 17, 2020","['1,923', '1,923']",ZA
"September 16, 2020",['772'],ZA
"September 15, 2020","['956', '956']",ZA
"September 14, 2020","['1,579']",ZA
"September 13, 2020","['1,816', '1,816']",ZA
"September 12, 2020","['1,960']",ZA
"September 11, 2020","['2,007', '2,007']",ZA
"September 10, 2020","['1,990']",ZA
"September 9, 2020","['1,079']",ZA
"September 8, 2020","['845', '845']",ZA
"September 7, 2020","['1,633']",ZA
"September 6, 2020","['1,806', '1,806']",ZA
"September 5, 2020","['2,063']",ZA
"September 4, 2020","['2,420', '2,420']",ZA
"September 3, 2020","['2,336']",ZA
"September 2, 2020","['1,218', '1,218']",ZA
"September 1, 2020","['1,985']",ZA
"August 31, 2020","['2,505', '2,505']",ZA
"August 30, 2020","['2,419']",ZA
"August 29, 2020","['4,431', '4,431']",ZA
"August 28, 2020",['0'],ZA
"August 27, 2020","['2,684', '2,684']",ZA
"August 26, 2020","['1,567']",ZA
"August 25, 2020","['1,677', '1,677']",ZA
"August 24, 2020","['2,728']",ZA
"August 23, 2020","['3,707', '3,707']",ZA
"August 22, 2020","['3,398']",ZA
"August 21, 2020","['3,880']",ZA
"August 20, 2020","['3,916', '3,916']",ZA
"August 19, 2020","['2,258']",ZA
"August 18, 2020","['2,541', '2,541']",ZA
"August 17, 2020","['3,692']",ZA
"August 16, 2020","['4,513', '4,513']",ZA
"August 15, 2020","['6,275']",ZA
"August 14, 2020","['3,946', '3,946']",ZA
"August 13, 2020","['2,810']",ZA
"August 12, 2020","['2,511', '2,511']",ZA
"August 11, 2020","['3,739']",ZA
"August 10, 2020","['6,671', '6,671']",ZA
"August 9, 2020","['7,712']",ZA
"August 8, 2020","['7,292', '7,292']",ZA
"August 7, 2020","['8,307']",ZA
"August 6, 2020","['8,559', '8,559']",ZA
"August 5, 2020","['4,456']",ZA
"August 4, 2020","['5,377', '5,377']",ZA
"August 3, 2020","['8,195']",ZA
"August 2, 2020","['10,107']",ZA
"August 1, 2020","['11,014', '11,014']",ZA
"July 31, 2020","['11,046']",ZA
"July 30, 2020","['11,362', '11,362']",ZA
"July 29, 2020","['7,231']",ZA
"July 28, 2020","['7,097', '7,097']",ZA
"July 27, 2020","['11,233']",ZA
"July 26, 2020","['12,204', '12,204']",ZA
"July 25, 2020","['13,944']",ZA
"July 24, 2020","['13,104', '13,104']",ZA
"July 23, 2020","['13,150']",ZA
"July 22, 2020","['8,170', '8,170']",ZA
"July 21, 2020","['9,300']",ZA
"July 20, 2020","['13,449', '13,449']",ZA
"July 19, 2020","['13,285']",ZA
"July 18, 2020","['13,373', '13,373']",ZA
"July 17, 2020","['13,172']",ZA
"July 16, 2020","['12,757', '12,757']",ZA
"July 15, 2020","['10,496']",ZA
"July 14, 2020","['11,554']",ZA
"July 13, 2020","['12,058', '12,058']",ZA
"July 12, 2020","['13,497']",ZA
"July 11, 2020","['12,348', '12,348']",ZA
"July 10, 2020","['13,674']",ZA
"July 9, 2020","['8,810', '8,810']",ZA
"July 8, 2020","['10,134']",ZA
"July 7, 2020","['8,971', '8,971']",ZA
"July 6, 2020","['8,773']",ZA
"July 5, 2020","['10,853', '10,853']",ZA
"July 4, 2020","['9,063']",ZA
"July 3, 2020","['8,728', '8,728']",ZA
"July 2, 2020","['8,124']",ZA
"July 1, 2020","['6,945', '6,945']",ZA
"June 30, 2020","['6,130']",ZA
"June 29, 2020","['6,334', '6,334']",ZA
"June 28, 2020","['7,210']",ZA
"June 27, 2020","['6,215', '6,215']",ZA
"June 26, 2020","['6,579']",ZA
"June 25, 2020","['5,688']",ZA
"June 24, 2020","['4,518', '4,518']",ZA
"June 23, 2020","['4,288']",ZA
"June 22, 2020","['4,621', '4,621']",ZA
"June 21, 2020","['4,966']",ZA
"June 20, 2020","['3,825', '3,825']",ZA
"June 19, 2020","['3,478']",ZA
"June 18, 2020","['4,078', '4,078']",ZA
"June 17, 2020","['2,801']",ZA
"June 16, 2020","['3,495', '3,495']",ZA
"June 15, 2020","['4,302']",ZA
"June 14, 2020","['3,809', '3,809']",ZA
"June 13, 2020","['3,359']",ZA
"June 12, 2020","['3,147', '3,147']",ZA
"June 11, 2020","['2,430']",ZA
"June 10, 2020","['2,112', '2,112']",ZA
"June 9, 2020","['2,594']",ZA
"June 8, 2020","['2,312', '2,312']",ZA
"June 7, 2020","['2,539']",ZA
"June 6, 2020","['2,642']",ZA
"June 5, 2020","['3,267', '3,267']",ZA
"June 4, 2020","['1,713']",ZA
"June 3, 2020","['1,455', '1,455']",ZA
"June 2, 2020","['1,674']",ZA
"June 1, 2020","['1,716', '1,716']",ZA
"May 31, 2020","['1,727']",ZA
"May 30, 2020","['1,837', '1,837']",ZA
"May 29, 2020","['1,466']",ZA
"May 28, 2020","['1,673', '1,673']",ZA
"May 27, 2020",['649'],ZA
"May 26, 2020","['1,032', '1,032']",ZA
"May 25, 2020","['1,240']",ZA
"May 24, 2020","['1,218', '1,218']",ZA
"May 23, 2020",['988'],ZA
"May 22, 2020","['1,134', '1,134']",ZA
"May 21, 2020",['803'],ZA
"May 20, 2020",['767'],ZA
"May 19, 2020","['918', '918']",ZA
"May 18, 2020","['1,160']",ZA
"May 17, 2020","['831', '831']",ZA
"May 16, 2020",['785'],ZA
"May 15, 2020","['665', '665']",ZA
"May 14, 2020",['724'],ZA
"May 13, 2020","['698', '698']",ZA
"May 12, 2020",['637'],ZA
"May 11, 2020","['595', '595']",ZA
"May 10, 2020",['525'],ZA
"May 9, 2020","['663', '663']",ZA
"May 8, 2020",['424'],ZA
"May 7, 2020","['369', '369']",ZA
"May 6, 2020",['219'],ZA
"May 5, 2020","['437', '437']",ZA
"May 4, 2020",['447'],ZA
"May 3, 2020","['385', '385']",ZA
"May 2, 2020",['304'],ZA
"May 1, 2020",['297'],ZA
"April 30, 2020","['354', '354']",ZA
"April 29, 2020",['203'],ZA
"April 28, 2020","['247', '247']",ZA
"April 27, 2020",['185'],ZA
"April 26, 2020","['141', '141']",ZA
"April 25, 2020",['267'],ZA
"April 24, 2020","['318', '318']",ZA
"April 23, 2020",['170'],ZA
"April 22, 2020","['165', '165']",ZA
"April 21, 2020",['142'],ZA
"April 20, 2020","['124', '124']",ZA
"April 19, 2020",['251'],ZA
"April 18, 2020","['178', '178']",ZA
"April 17, 2020",['99'],ZA
"April 16, 2020","['91', '91']",ZA
"April 15, 2020",['143'],ZA
"April 14, 2020","['99', '99']",ZA
"April 13, 2020",['145'],ZA
"April 12, 2020",['25'],ZA
"April 11, 2020","['69', '69']",ZA
"April 10, 2020",['89'],ZA
"April 9, 2020","['96', '96']",ZA
"April 8, 2020",['63'],ZA
"April 7, 2020","['31', '31']",ZA
"April 6, 2020",['70'],ZA
"April 5, 2020","['80', '80']",ZA
"April 4, 2020",['43'],ZA
"April 3, 2020","['82', '82']",ZA
"April 2, 2020",['27'],ZA
"April 1, 2020","['27', '27']",ZA
"March 31, 2020",['46'],ZA
"March 30, 2020","['93', '93']",ZA
"March 29, 2020",['17'],ZA
"March 28, 2020","['243', '243']",ZA
"March 27, 2020",['0'],ZA
"March 26, 2020","['373', '373']",ZA
"March 25, 2020",['152'],ZA
"March 24, 2020",['128'],ZA
"March 23, 2020","['34', '34']",ZA
"March 22, 2020",['0'],ZA
"March 21, 2020","['35', '35']",ZA
"March 20, 2020",['51'],ZA
"March 19, 2020","['34', '34']",ZA
"March 18, 2020",['54'],ZA
"March 17, 2020","['11', '11']",ZA
"March 16, 2020",['13'],ZA
"March 15, 2020","['0', '0']",ZA
"March 14, 2020",['21'],ZA
"March 13, 2020","['0', '0']",ZA
"March 12, 2020",['10'],ZA
"March 11, 2020","['0', '0']",ZA
"March 10, 2020",['4'],ZA
"March 9, 2020","['0', '0']",ZA
"March 8, 2020",['1'],ZA
"March 7, 2020","['1', '1']",ZA
"March 6, 2020",['0'],ZA
"March 5, 2020",['5'],ZA
"March 4, 2020","['0', '0']",ZA
"March 3, 2020",['0'],ZA
"March 2, 2020","['0', '0']",ZA
"March 1, 2020",['0'],ZA
"February 29, 2020","['0', '0']",ZA
"February 28, 2020",['0'],ZA
"February 27, 2020","['0', '0']",ZA
"February 26, 2020",['0'],ZA
"February 25, 2020","['0', '0']",ZA
"February 24, 2020",['0'],ZA
"February 23, 2020","['0', '0']",ZA
"February 22, 2020",['0'],ZA
"February 21, 2020","['0', '0']",ZA
"February 20, 2020",['0'],ZA
"February 19, 2020","['0', '0']",ZA
"February 18, 2020",['0'],ZA
"February 17, 2020","['0', '0']",ZA
"February 16, 2020",['0'],ZA
"February 15, 2020",['0'],ZA
"February 14, 2020","['0', '0']",ZA
"February 13, 2020",['0'],ZA
"February 12, 2020","['0', '0']",ZA
"February 11, 2020",['0'],ZA
"February 10, 2020","['0', '0']",ZA
"February 9, 2020",['0'],ZA
"February 8, 2020","['0', '0']",ZA
"February 7, 2020",['0'],ZA
"February 6, 2020","['0', '0']",ZA
"February 5, 2020",['0'],ZA
"February 4, 2020","['0', '0']",ZA
"February 3, 2020",['0'],ZA
"February 2, 2020","['0', '0']",ZA
"February 1, 2020",['0'],ZA
"January 31, 2020","['0', '0']",ZA
"January 30, 2020",['0'],ZA
"January 29, 2020","['0', '0']",ZA
"January 28, 2020",['0'],ZA
"January 27, 2020",['0'],ZA
"January 26, 2020","['0', '0']",ZA
"January 25, 2020",['0'],ZA
"January 24, 2020","['0', '0']",ZA
"January 23, 2020",['0'],ZA
"January 22, 2020","['0', '0']",ZA
"January 21, 2020",['0'],ZA
"January 20, 2020","['0', '0']",ZA
"January 19, 2020",['0'],ZA
"January 18, 2020","['0', '0']",ZA
"January 17, 2020",['0'],ZA
"January 16, 2020","['0', '0']",ZA
"January 15, 2020",['0'],ZA
"January 14, 2020","['0', '0']",ZA
"January 13, 2020",['0'],ZA
"January 12, 2020","['0', '0']",ZA
"January 11, 2020",['0'],ZA
"January 10, 2020","['0', '0']",ZA
"January 9, 2020",['0'],ZA
"January 8, 2020",['0'],ZA
"January 7, 2020","['0', '0']",ZA
"January 6, 2020",['0'],ZA
"January 5, 2020","['0', '0']",ZA
"January 4, 2020",['0'],ZA
"February 18, 2021",['621'],KR
"February 17, 2021",['621'],KR
"February 16, 2021","['457', '457']",KR
"February 15, 2021",['343'],KR
"February 14, 2021","['326', '326']",KR
"February 13, 2021",['362'],KR
"February 12, 2021","['403', '403']",KR
"February 11, 2021",['504'],KR
"February 10, 2021","['444', '444']",KR
"February 9, 2021",['302'],KR
"February 8, 2021","['288', '288']",KR
"February 7, 2021",['372'],KR
"February 6, 2021",['393'],KR
"February 5, 2021","['370', '370']",KR
"February 4, 2021",['451'],KR
"February 3, 2021","['467', '467']",KR
"February 2, 2021",['336'],KR
"February 1, 2021","['305', '305']",KR
"January 31, 2021",['354'],KR
"January 30, 2021","['456', '456']",KR
"January 29, 2021",['469'],KR
"January 28, 2021","['497', '497']",KR
"January 27, 2021",['559'],KR
"January 26, 2021","['349', '349']",KR
"January 25, 2021",['437'],KR
"January 24, 2021","['392', '392']",KR
"January 23, 2021",['431'],KR
"January 22, 2021","['345', '345']",KR
"January 21, 2021",['401'],KR
"January 20, 2021","['404', '404']",KR
"January 19, 2021",['386'],KR
"January 18, 2021",['389'],KR
"January 17, 2021","['520', '520']",KR
"January 16, 2021",['580'],KR
"January 15, 2021","['512', '512']",KR
"January 14, 2021",['524'],KR
"January 13, 2021","['561', '561']",KR
"January 12, 2021",['537'],KR
"January 11, 2021","['451', '451']",KR
"January 10, 2021",['657'],KR
"January 9, 2021","['641', '641']",KR
"January 8, 2021",['674'],KR
"January 7, 2021","['869', '869']",KR
"January 6, 2021",['838'],KR
"January 5, 2021","['714', '714']",KR
"January 4, 2021","['1,020']",KR
"January 3, 2021","['657', '657']",KR
"January 2, 2021",['824'],KR
"January 1, 2021","['1,028', '1,028']",KR
"December 31, 2020",['967'],KR
"December 30, 2020","['1,050']",KR
"December 29, 2020","['1,044', '1,044']",KR
"December 28, 2020",['807'],KR
"December 27, 2020","['970', '970']",KR
"December 26, 2020","['1,131']",KR
"December 25, 2020","['1,235', '1,235']",KR
"December 24, 2020",['985'],KR
"December 23, 2020","['1,090', '1,090']",KR
"December 22, 2020",['866'],KR
"December 21, 2020","['924', '924']",KR
"December 20, 2020","['1,097']",KR
"December 19, 2020","['1,046', '1,046']",KR
"December 18, 2020","['1,064']",KR
"December 17, 2020","['1,014', '1,014']",KR
"December 16, 2020","['1,078']",KR
"December 15, 2020","['880', '880']",KR
"December 14, 2020",['718'],KR
"December 13, 2020","['1,030', '1,030']",KR
"December 12, 2020",['950'],KR
"December 11, 2020",['689'],KR
"December 10, 2020","['680', '680']",KR
"December 9, 2020",['670'],KR
"December 8, 2020","['589', '589']",KR
"December 7, 2020",['615'],KR
"December 6, 2020","['631', '631']",KR
"December 5, 2020",['577'],KR
"December 4, 2020","['628', '628']",KR
"December 3, 2020",['540'],KR
"December 2, 2020","['511', '511']",KR
"December 1, 2020",['451'],KR
"November 30, 2020","['438', '438']",KR
"November 29, 2020",['450'],KR
"November 28, 2020","['503', '503']",KR
"November 27, 2020",['555'],KR
"November 26, 2020","['581', '581']",KR
"November 25, 2020",['382'],KR
"November 24, 2020","['349', '349']",KR
"November 23, 2020",['271'],KR
"November 22, 2020",['330'],KR
"November 21, 2020","['386', '386']",KR
"November 20, 2020",['348'],KR
"November 19, 2020","['325', '325']",KR
"November 18, 2020",['285'],KR
"November 17, 2020","['230', '230']",KR
"November 16, 2020",['222'],KR
"November 15, 2020","['208', '208']",KR
"November 14, 2020",['205'],KR
"November 13, 2020","['191', '191']",KR
"November 12, 2020",['143'],KR
"November 11, 2020","['145', '145']",KR
"November 10, 2020",['100'],KR
"November 9, 2020","['126', '126']",KR
"November 8, 2020",['143'],KR
"November 7, 2020","['89', '89']",KR
"November 6, 2020",['145'],KR
"November 5, 2020",['125'],KR
"November 4, 2020","['117', '117']",KR
"November 3, 2020",['75'],KR
"November 2, 2020","['97', '97']",KR
"November 1, 2020",['124'],KR
"October 31, 2020","['127', '127']",KR
"October 30, 2020",['113'],KR
"October 29, 2020","['125', '125']",KR
"October 28, 2020",['103'],KR
"October 27, 2020","['88', '88']",KR
"October 26, 2020",['119'],KR
"October 25, 2020","['61', '61']",KR
"October 24, 2020",['77'],KR
"October 23, 2020","['155', '155']",KR
"October 22, 2020",['121'],KR
"October 21, 2020","['89', '89']",KR
"October 20, 2020",['58'],KR
"October 19, 2020","['76', '76']",KR
"October 18, 2020",['91'],KR
"October 17, 2020",['73'],KR
"October 16, 2020","['47', '47']",KR
"October 15, 2020",['110'],KR
"October 14, 2020","['73', '73']",KR
"October 13, 2020",['102'],KR
"October 12, 2020","['97', '97']",KR
"October 11, 2020",['58'],KR
"October 10, 2020","['72', '72']",KR
"October 9, 2020",['54'],KR
"October 8, 2020","['69', '69']",KR
"October 7, 2020",['114'],KR
"October 6, 2020","['75', '75']",KR
"October 5, 2020",['73'],KR
"October 4, 2020","['64', '64']",KR
"October 3, 2020",['75'],KR
"October 2, 2020","['63', '63']",KR
"October 1, 2020",['77'],KR
"September 30, 2020","['113', '113']",KR
"September 29, 2020",['38'],KR
"September 28, 2020",['50'],KR
"September 27, 2020","['95', '95']",KR
"September 26, 2020",['61'],KR
"September 25, 2020","['114', '114']",KR
"September 24, 2020",['125'],KR
"September 23, 2020","['110', '110']",KR
"September 22, 2020",['61'],KR
"September 21, 2020","['70', '70']",KR
"September 20, 2020",['82'],KR
"September 19, 2020","['110', '110']",KR
"September 18, 2020",['126'],KR
"September 17, 2020","['153', '153']",KR
"September 16, 2020",['113'],KR
"September 15, 2020","['106', '106']",KR
"September 14, 2020",['109'],KR
"September 13, 2020","['121', '121']",KR
"September 12, 2020",['136'],KR
"September 11, 2020","['176', '176']",KR
"September 10, 2020",['155'],KR
"September 9, 2020",['156'],KR
"September 8, 2020","['136', '136']",KR
"September 7, 2020",['119'],KR
"September 6, 2020","['167', '167']",KR
"September 5, 2020",['168'],KR
"September 4, 2020","['198', '198']",KR
"September 3, 2020",['195'],KR
"September 2, 2020","['267', '267']",KR
"September 1, 2020",['235'],KR
"August 31, 2020","['248', '248']",KR
"August 30, 2020",['299'],KR
"August 29, 2020","['323', '323']",KR
"August 28, 2020",['371'],KR
"August 27, 2020","['441', '441']",KR
"August 26, 2020",['320'],KR
"August 25, 2020","['280', '280']",KR
"August 24, 2020",['266'],KR
"August 23, 2020","['397', '397']",KR
"August 22, 2020",['332'],KR
"August 21, 2020",['324'],KR
"August 20, 2020","['288', '288']",KR
"August 19, 2020",['297'],KR
"August 18, 2020","['246', '246']",KR
"August 17, 2020",['197'],KR
"August 16, 2020","['279', '279']",KR
"August 15, 2020",['166'],KR
"August 14, 2020","['103', '103']",KR
"August 13, 2020",['56'],KR
"August 12, 2020","['54', '54']",KR
"August 11, 2020",['34'],KR
"August 10, 2020","['28', '28']",KR
"August 9, 2020",['36'],KR
"August 8, 2020","['43', '43']",KR
"August 7, 2020",['20'],KR
"August 6, 2020","['43', '43']",KR
"August 5, 2020",['33'],KR
"August 4, 2020","['34', '34']",KR
"August 3, 2020",['23'],KR
"August 2, 2020",['30'],KR
"August 1, 2020","['31', '31']",KR
"July 31, 2020",['36'],KR
"July 30, 2020","['18', '18']",KR
"July 29, 2020",['48'],KR
"July 28, 2020","['28', '28']",KR
"July 27, 2020",['25'],KR
"July 26, 2020","['58', '58']",KR
"July 25, 2020",['113'],KR
"July 24, 2020","['41', '41']",KR
"July 23, 2020",['59'],KR
"July 22, 2020","['63', '63']",KR
"July 21, 2020",['45'],KR
"July 20, 2020","['26', '26']",KR
"July 19, 2020",['34'],KR
"July 18, 2020","['39', '39']",KR
"July 17, 2020",['60'],KR
"July 16, 2020","['61', '61']",KR
"July 15, 2020",['39'],KR
"July 14, 2020",['33'],KR
"July 13, 2020","['62', '62']",KR
"July 12, 2020",['44'],KR
"July 11, 2020","['35', '35']",KR
"July 10, 2020",['45'],KR
"July 9, 2020","['50', '50']",KR
"July 8, 2020",['62'],KR
"July 7, 2020","['44', '44']",KR
"July 6, 2020",['48'],KR
"July 5, 2020","['61', '61']",KR
"July 4, 2020",['63'],KR
"July 3, 2020","['61', '61']",KR
"July 2, 2020",['54'],KR
"July 1, 2020","['51', '51']",KR
"June 30, 2020",['42'],KR
"June 29, 2020","['42', '42']",KR
"June 28, 2020",['62'],KR
"June 27, 2020","['51', '51']",KR
"June 26, 2020",['39'],KR
"June 25, 2020",['28'],KR
"June 24, 2020","['51', '51']",KR
"June 23, 2020",['46'],KR
"June 22, 2020","['17', '17']",KR
"June 21, 2020",['48'],KR
"June 20, 2020","['67', '67']",KR
"June 19, 2020",['49'],KR
"June 18, 2020","['59', '59']",KR
"June 17, 2020",['43'],KR
"June 16, 2020","['34', '34']",KR
"June 15, 2020",['37'],KR
"June 14, 2020","['34', '34']",KR
"June 13, 2020",['48'],KR
"June 12, 2020","['56', '56']",KR
"June 11, 2020",['45'],KR
"June 10, 2020","['50', '50']",KR
"June 9, 2020",['38'],KR
"June 8, 2020","['37', '37']",KR
"June 7, 2020",['57'],KR
"June 6, 2020",['51'],KR
"June 5, 2020","['39', '39']",KR
"June 4, 2020",['39'],KR
"June 3, 2020","['49', '49']",KR
"June 2, 2020",['38'],KR
"June 1, 2020","['35', '35']",KR
"May 31, 2020",['27'],KR
"May 30, 2020","['39', '39']",KR
"May 29, 2020",['58'],KR
"May 28, 2020","['79', '79']",KR
"May 27, 2020",['40'],KR
"May 26, 2020","['19', '19']",KR
"May 25, 2020",['16'],KR
"May 24, 2020","['25', '25']",KR
"May 23, 2020",['23'],KR
"May 22, 2020","['20', '20']",KR
"May 21, 2020",['12'],KR
"May 20, 2020",['32'],KR
"May 19, 2020","['13', '13']",KR
"May 18, 2020",['15'],KR
"May 17, 2020","['13', '13']",KR
"May 16, 2020",['19'],KR
"May 15, 2020","['27', '27']",KR
"May 14, 2020",['29'],KR
"May 13, 2020","['26', '26']",KR
"May 12, 2020",['27'],KR
"May 11, 2020","['35', '35']",KR
"May 10, 2020",['34'],KR
"May 9, 2020","['18', '18']",KR
"May 8, 2020",['12'],KR
"May 7, 2020","['4', '4']",KR
"May 6, 2020",['2'],KR
"May 5, 2020","['3', '3']",KR
"May 4, 2020",['8'],KR
"May 3, 2020","['13', '13']",KR
"May 2, 2020",['6'],KR
"May 1, 2020",['9'],KR
"April 30, 2020","['4', '4']",KR
"April 29, 2020",['9'],KR
"April 28, 2020","['14', '14']",KR
"April 27, 2020",['10'],KR
"April 26, 2020","['10', '10']",KR
"April 25, 2020",['10'],KR
"April 24, 2020","['6', '6']",KR
"April 23, 2020",['8'],KR
"April 22, 2020","['11', '11']",KR
"April 21, 2020",['9'],KR
"April 20, 2020","['13', '13']",KR
"April 19, 2020",['8'],KR
"April 18, 2020","['18', '18']",KR
"April 17, 2020",['22'],KR
"April 16, 2020","['22', '22']",KR
"April 15, 2020",['27'],KR
"April 14, 2020","['27', '27']",KR
"April 13, 2020",['25'],KR
"April 12, 2020",['32'],KR
"April 11, 2020","['30', '30']",KR
"April 10, 2020",['27'],KR
"April 9, 2020","['39', '39']",KR
"April 8, 2020",['53'],KR
"April 7, 2020","['47', '47']",KR
"April 6, 2020",['47'],KR
"April 5, 2020","['81', '81']",KR
"April 4, 2020",['94'],KR
"April 3, 2020","['86', '86']",KR
"April 2, 2020",['89'],KR
"April 1, 2020","['101', '101']",KR
"March 31, 2020",['125'],KR
"March 30, 2020","['78', '78']",KR
"March 29, 2020",['105'],KR
"March 28, 2020","['146', '146']",KR
"March 27, 2020",['91'],KR
"March 26, 2020","['104', '104']",KR
"March 25, 2020",['100'],KR
"March 24, 2020",['76'],KR
"March 23, 2020","['64', '64']",KR
"March 22, 2020",['0'],KR
"March 21, 2020","['98', '98']",KR
"March 20, 2020",['147'],KR
"March 19, 2020","['235', '235']",KR
"March 18, 2020",['93'],KR
"March 17, 2020","['84', '84']",KR
"March 16, 2020",['74'],KR
"March 15, 2020","['76', '76']",KR
"March 14, 2020",['107'],KR
"March 13, 2020","['0', '0']",KR
