Daily_cases;Date;Country
769;19.03.2020;GB
611;18.03.2020;GB
442;17.03.2020;GB
361;16.03.2020;GB
478;15.03.2020;GB
484;14.03.2020;GB
406;13.03.2020;GB
259;12.03.2020;GB
148;11.03.2020;GB
57;10.03.2020;GB
60;09.03.2020;GB
81;08.03.2020;GB
51;07.03.2020;GB
56;06.03.2020;GB
55;05.03.2020;GB
40;04.03.2020;GB
22;03.03.2020;GB
5;02.03.2020;GB
12;01.03.2020;GB
8;29.02.2020;GB
4;28.02.2020;GB
5;27.02.2020;GB
2;26.02.2020;GB
0;25.02.2020;GB
0;24.02.2020;GB
1;23.02.2020;GB
0;22.02.2020;GB
0;21.02.2020;GB
0;20.02.2020;GB
0;19.02.2020;GB
0;18.02.2020;GB
0;17.02.2020;GB
0;16.02.2020;GB
0;15.02.2020;GB
0;14.02.2020;GB
1;13.02.2020;GB
0;12.02.2020;GB
1;11.02.2020;GB
4;10.02.2020;GB
0;09.02.2020;GB
0;08.02.2020;GB
1;07.02.2020;GB
0;06.02.2020;GB
1;05.02.2020;GB
0;04.02.2020;GB
0;03.02.2020;GB
0;02.02.2020;GB
2;01.02.2020;GB
0;31.01.2020;GB
0;30.01.2020;GB
0;29.01.2020;GB
0;28.01.2020;GB
0;27.01.2020;GB
0;26.01.2020;GB
0;25.01.2020;GB
0;24.01.2020;GB
0;23.01.2020;GB
0;22.01.2020;GB
0;21.01.2020;GB
0;20.01.2020;GB
0;19.01.2020;GB
0;18.01.2020;GB
0;17.01.2020;GB
0;16.01.2020;GB
0;15.01.2020;GB
0;14.01.2020;GB
0;13.01.2020;GB
0;12.01.2020;GB
0;11.01.2020;GB
0;10.01.2020;GB
0;09.01.2020;GB
0;08.01.2020;GB
0;07.01.2020;GB
0;06.01.2020;GB
0;05.01.2020;GB
0;04.01.2020;GB
